4.799999999999999822e-01,2.626666167821522624e+00
4.899999999999999911e-01,2.313952597646567799e+00
5.000000000000000000e-01,2.000000000000000444e+00
5.100000000000000089e-01,1.686047402353433311e+00
5.200000000000000178e-01,1.373333832178478708e+00
5.300000000000000266e-01,1.063093427071376107e+00
5.400000000000000355e-01,7.565505641757248600e-01
5.500000000000000444e-01,4.549150281252614114e-01
5.600000000000000533e-01,1.593772365766084054e-01
5.700000000000000622e-01,-1.288964578253635196e-01
5.799999999999999600e-01,-4.087683705085751740e-01
5.899999999999999689e-01,-6.791339748949822841e-01
5.999999999999999778e-01,-9.389262614623650194e-01
6.099999999999999867e-01,-1.187119948743448283e+00
6.199999999999999956e-01,-1.422735529643443630e+00
6.300000000000000044e-01,-1.644843137107056652e+00
6.400000000000000133e-01,-1.852566213878946932e+00
6.500000000000000222e-01,-2.045084971874736368e+00
6.600000000000000311e-01,-2.221639627510076487e+00
6.700000000000000400e-01,-2.381533400219318253e+00
6.800000000000000488e-01,-2.524135262330099216e+00
6.900000000000000577e-01,-2.648882429441257180e+00
7.000000000000000666e-01,-2.755282581475767323e+00
7.099999999999999645e-01,-2.842915805643154492e+00
7.199999999999999734e-01,-2.911436253643443273e+00
7.299999999999999822e-01,-2.960573506572388602e+00
7.399999999999999911e-01,-2.990133642141358017e+00
7.500000000000000000e-01,-3.000000000000000000e+00
7.600000000000000089e-01,-2.990133642141358017e+00
7.700000000000000178e-01,-2.960573506572389491e+00
7.800000000000000266e-01,-2.911436253643443273e+00
7.900000000000000355e-01,-2.842915805643155380e+00
8.000000000000000444e-01,-2.755282581475768211e+00
8.100000000000000533e-01,-2.648882429441256292e+00
8.200000000000000622e-01,-2.524135262330098328e+00
8.300000000000000711e-01,-2.381533400219316476e+00
8.399999999999999689e-01,-2.221639627510077375e+00
8.499999999999999778e-01,-2.045084971874738144e+00
8.599999999999999867e-01,-1.852566213878947821e+00
8.699999999999999956e-01,-1.644843137107057984e+00
8.800000000000000044e-01,-1.422735529643444963e+00
8.900000000000000133e-01,-1.187119948743448283e+00
9.000000000000000222e-01,-9.389262614623667957e-01
9.100000000000000311e-01,-6.791339748949818400e-01
9.200000000000000400e-01,-4.087683705085765062e-01
9.300000000000000488e-01,-1.288964578253608551e-01
9.400000000000000577e-01,1.593772365766106258e-01
9.500000000000000666e-01,4.549150281252616335e-01
9.599999999999999645e-01,7.565505641757233057e-01
9.699999999999999734e-01,1.063093427071376551e+00
9.799999999999999822e-01,1.373333832178476710e+00
9.899999999999999911e-01,1.686047402353433755e+00
1.000000000000000000e+00,1.999999999999998668e+00
1.010000000000000009e+00,2.313952597646563802e+00
1.020000000000000018e+00,2.626666167821520848e+00
1.030000000000000027e+00,2.936906572928621006e+00
1.040000000000000036e+00,3.243449435824274474e+00
1.050000000000000044e+00,3.545084971874735924e+00
1.060000000000000053e+00,3.840622763423390928e+00
1.070000000000000062e+00,4.128896457825362631e+00
1.080000000000000071e+00,4.408768370508578727e+00
1.090000000000000080e+00,4.679133974894982728e+00
1.100000000000000089e+00,4.938926261462367684e+00
1.110000000000000098e+00,5.187119948743450060e+00
1.120000000000000107e+00,5.422735529643446739e+00
1.130000000000000115e+00,5.644843137107059761e+00
1.140000000000000124e+00,5.852566213878946044e+00
1.150000000000000133e+00,6.045084971874739033e+00
1.159999999999999920e+00,6.221639627510073822e+00
1.169999999999999929e+00,6.381533400219315588e+00
1.179999999999999938e+00,6.524135262330096552e+00
1.189999999999999947e+00,6.648882429441255404e+00
1.199999999999999956e+00,6.755282581475767323e+00
1.209999999999999964e+00,6.842915805643154492e+00
1.219999999999999973e+00,6.911436253643443273e+00
1.229999999999999982e+00,6.960573506572388602e+00
1.239999999999999991e+00,6.990133642141358017e+00
1.250000000000000000e+00,7.000000000000000000e+00
1.260000000000000009e+00,6.990133642141358017e+00
1.270000000000000018e+00,6.960573506572389491e+00
1.280000000000000027e+00,6.911436253643443273e+00
1.290000000000000036e+00,6.842915805643155380e+00
1.300000000000000044e+00,6.755282581475768211e+00
1.310000000000000053e+00,6.648882429441258068e+00
1.320000000000000062e+00,6.524135262330096552e+00
1.330000000000000071e+00,6.381533400219316476e+00
1.340000000000000080e+00,6.221639627510075599e+00
1.350000000000000089e+00,6.045084971874738144e+00
1.360000000000000098e+00,5.852566213878942492e+00
1.370000000000000107e+00,5.644843137107054432e+00
1.380000000000000115e+00,5.422735529643441410e+00
1.390000000000000124e+00,5.187119948743449172e+00
1.400000000000000133e+00,4.938926261462366796e+00
1.409999999999999920e+00,4.679133974894986281e+00
1.419999999999999929e+00,4.408768370508580503e+00
1.429999999999999938e+00,4.128896457825369737e+00
1.439999999999999947e+00,3.840622763423390040e+00
1.449999999999999956e+00,3.545084971874739033e+00
1.459999999999999964e+00,3.243449435824277138e+00
1.469999999999999973e+00,2.936906572928628556e+00
1.479999999999999982e+00,2.626666167821519515e+00
1.489999999999999991e+00,2.313952597646566911e+00
1.500000000000000000e+00,2.000000000000001776e+00
1.510000000000000009e+00,1.686047402353436642e+00
1.520000000000000018e+00,1.373333832178484037e+00
1.530000000000000027e+00,1.063093427071375219e+00
1.540000000000000036e+00,7.565505641757261923e-01
1.550000000000000044e+00,4.549150281252647421e-01
1.560000000000000053e+00,1.593772365766137344e-01
1.570000000000000062e+00,-1.288964578253661841e-01
1.580000000000000071e+00,-4.087683705085778385e-01
1.590000000000000080e+00,-6.791339748949827282e-01
1.600000000000000089e+00,-9.389262614623641312e-01
1.610000000000000098e+00,-1.187119948743452724e+00
1.620000000000000107e+00,-1.422735529643445851e+00
1.630000000000000115e+00,-1.644843137107058872e+00
1.640000000000000124e+00,-1.852566213878945600e+00
1.650000000000000133e+00,-2.045084971874736368e+00
1.660000000000000142e+00,-2.221639627510078263e+00
1.669999999999999929e+00,-2.381533400219314700e+00
1.679999999999999938e+00,-2.524135262330094776e+00
1.689999999999999947e+00,-2.648882429441256292e+00
1.699999999999999956e+00,-2.755282581475767323e+00
1.709999999999999964e+00,-2.842915805643154492e+00
1.719999999999999973e+00,-2.911436253643442384e+00
1.729999999999999982e+00,-2.960573506572389491e+00
1.739999999999999991e+00,-2.990133642141358017e+00
1.750000000000000000e+00,-3.000000000000000000e+00
1.760000000000000009e+00,-2.990133642141358017e+00
1.770000000000000018e+00,-2.960573506572389491e+00
1.780000000000000027e+00,-2.911436253643443273e+00
1.790000000000000036e+00,-2.842915805643156268e+00
1.800000000000000044e+00,-2.755282581475769099e+00
1.810000000000000053e+00,-2.648882429441258068e+00
1.820000000000000062e+00,-2.524135262330096552e+00
1.830000000000000071e+00,-2.381533400219317365e+00
1.840000000000000080e+00,-2.221639627510075599e+00
1.850000000000000089e+00,-2.045084971874738144e+00
1.860000000000000098e+00,-1.852566213878942936e+00
1.870000000000000107e+00,-1.644843137107055320e+00
1.880000000000000115e+00,-1.422735529643442298e+00
1.890000000000000124e+00,-1.187119948743448727e+00
1.900000000000000133e+00,-9.389262614623672398e-01
1.910000000000000142e+00,-6.791339748949787314e-01
1.919999999999999929e+00,-4.087683705085813912e-01
1.929999999999999938e+00,-1.288964578253701809e-01
1.939999999999999947e+00,1.593772365766095156e-01
1.949999999999999956e+00,4.549150281252605232e-01
1.959999999999999964e+00,7.565505641757219735e-01
1.969999999999999973e+00,1.063093427071371000e+00
1.979999999999999982e+00,1.373333832178480041e+00
1.989999999999999991e+00,1.686047402353432423e+00
2.000000000000000000e+00,1.999999999999997558e+00
2.010000000000000231e+00,2.313952597646571352e+00
2.020000000000000018e+00,2.626666167821515074e+00
2.030000000000000249e+00,2.936906572928624115e+00
2.040000000000000036e+00,3.243449435824273586e+00
2.049999999999999822e+00,3.545084971874726154e+00
2.060000000000000053e+00,3.840622763423385599e+00
2.069999999999999840e+00,4.128896457825357302e+00
2.080000000000000071e+00,4.408768370508576950e+00
2.089999999999999858e+00,4.679133974894974735e+00
2.100000000000000089e+00,4.938926261462363243e+00
2.109999999999999876e+00,5.187119948743445619e+00
2.120000000000000107e+00,5.422735529643444963e+00
2.129999999999999893e+00,5.644843137107052655e+00
2.140000000000000124e+00,5.852566213878946044e+00
2.149999999999999911e+00,6.045084971874735480e+00
2.160000000000000142e+00,6.221639627510077375e+00
2.169999999999999929e+00,6.381533400219314700e+00
2.180000000000000160e+00,6.524135262330098328e+00
2.189999999999999947e+00,6.648882429441256292e+00
2.200000000000000178e+00,6.755282581475769987e+00
2.209999999999999964e+00,6.842915805643154492e+00
2.220000000000000195e+00,6.911436253643444161e+00
2.229999999999999982e+00,6.960573506572389491e+00
2.240000000000000213e+00,6.990133642141358017e+00
2.250000000000000000e+00,7.000000000000000000e+00
2.260000000000000231e+00,6.990133642141358017e+00
2.270000000000000018e+00,6.960573506572389491e+00
2.280000000000000249e+00,6.911436253643443273e+00
2.290000000000000036e+00,6.842915805643156268e+00
2.300000000000000266e+00,6.755282581475766435e+00
2.310000000000000053e+00,6.648882429441258957e+00
2.319999999999999840e+00,6.524135262330100993e+00
2.330000000000000071e+00,6.381533400219317365e+00
2.339999999999999858e+00,6.221639627510080928e+00
2.350000000000000089e+00,6.045084971874739033e+00
2.359999999999999876e+00,5.852566213878949597e+00
2.370000000000000107e+00,5.644843137107055320e+00
2.379999999999999893e+00,5.422735529643449404e+00
2.390000000000000124e+00,5.187119948743449172e+00
2.399999999999999911e+00,4.938926261462367684e+00
2.410000000000000142e+00,4.679133974894979175e+00
2.419999999999999929e+00,4.408768370508582279e+00
2.430000000000000160e+00,4.128896457825362631e+00
2.439999999999999947e+00,3.840622763423390928e+00
2.450000000000000178e+00,3.545084971874731483e+00
2.459999999999999964e+00,3.243449435824278471e+00
2.470000000000000195e+00,2.936906572928621006e+00
2.479999999999999982e+00,2.626666167821520848e+00
2.490000000000000213e+00,2.313952597646559362e+00
2.500000000000000000e+00,2.000000000000003109e+00
2.510000000000000231e+00,1.686047402353429092e+00
2.520000000000000018e+00,1.373333832178485370e+00
2.530000000000000249e+00,1.063093427071376329e+00
2.540000000000000036e+00,7.565505641757273025e-01
2.550000000000000266e+00,4.549150281252574146e-01
2.560000000000000053e+00,1.593772365766064070e-01
2.569999999999999840e+00,-1.288964578253493087e-01
2.580000000000000071e+00,-4.087683705085765062e-01
2.589999999999999858e+00,-6.791339748949818400e-01
2.600000000000000089e+00,-9.389262614623627989e-01
2.609999999999999876e+00,-1.187119948743444731e+00
2.620000000000000107e+00,-1.422735529643437857e+00
2.629999999999999893e+00,-1.644843137107051767e+00
2.640000000000000124e+00,-1.852566213878950485e+00
2.649999999999999911e+00,-2.045084971874730151e+00
2.660000000000000142e+00,-2.221639627510077375e+00
2.669999999999999929e+00,-2.381533400219319141e+00
2.680000000000000160e+00,-2.524135262330098328e+00
2.689999999999999947e+00,-2.648882429441256292e+00
2.700000000000000178e+00,-2.755282581475767323e+00
2.709999999999999964e+00,-2.842915805643154492e+00
2.720000000000000195e+00,-2.911436253643445049e+00
2.729999999999999982e+00,-2.960573506572388602e+00
2.740000000000000213e+00,-2.990133642141358017e+00
2.750000000000000000e+00,-3.000000000000000000e+00
2.760000000000000231e+00,-2.990133642141358017e+00
2.770000000000000018e+00,-2.960573506572388602e+00
2.780000000000000249e+00,-2.911436253643443273e+00
2.790000000000000036e+00,-2.842915805643156268e+00
2.800000000000000266e+00,-2.755282581475769099e+00
2.810000000000000053e+00,-2.648882429441258957e+00
2.819999999999999840e+00,-2.524135262330100993e+00
2.830000000000000071e+00,-2.381533400219322694e+00
2.839999999999999858e+00,-2.221639627510080928e+00
2.850000000000000089e+00,-2.045084971874733704e+00
2.859999999999999876e+00,-1.852566213878954926e+00
2.870000000000000107e+00,-1.644843137107056652e+00
2.879999999999999893e+00,-1.422735529643443186e+00
2.890000000000000124e+00,-1.187119948743450060e+00
2.899999999999999911e+00,-9.389262614623685721e-01
2.910000000000000142e+00,-6.791339748949876132e-01
2.919999999999999929e+00,-4.087683705085827235e-01
2.930000000000000160e+00,-1.288964578253550819e-01
2.939999999999999947e+00,1.593772365766001897e-01
2.950000000000000178e+00,4.549150281252680728e-01
2.959999999999999964e+00,7.565505641757295230e-01
2.970000000000000195e+00,1.063093427071378549e+00
2.979999999999999982e+00,1.373333832178478708e+00
2.990000000000000213e+00,1.686047402353431313e+00
3.000000000000000000e+00,1.999999999999996225e+00
3.010000000000000231e+00,2.313952597646578901e+00
3.020000000000000018e+00,2.626666167821514186e+00
3.030000000000000249e+00,2.936906572928631665e+00
3.040000000000000036e+00,3.243449435824263372e+00
3.050000000000000266e+00,3.545084971874741697e+00
3.060000000000000053e+00,3.840622763423392705e+00
3.070000000000000284e+00,4.128896457825364408e+00
3.080000000000000071e+00,4.408768370508576062e+00
3.089999999999999858e+00,4.679133974894981840e+00
3.100000000000000089e+00,4.938926261462362355e+00
3.109999999999999876e+00,5.187119948743443842e+00
3.120000000000000107e+00,5.422735529643437857e+00
3.129999999999999893e+00,5.644843137107050879e+00
3.140000000000000124e+00,5.852566213878950485e+00
3.149999999999999911e+00,6.045084971874729263e+00
3.160000000000000142e+00,6.221639627510077375e+00
3.169999999999999929e+00,6.381533400219318253e+00
3.180000000000000160e+00,6.524135262330097440e+00
3.189999999999999947e+00,6.648882429441256292e+00
3.200000000000000178e+00,6.755282581475766435e+00
3.209999999999999964e+00,6.842915805643154492e+00
3.220000000000000195e+00,6.911436253643445049e+00
3.229999999999999982e+00,6.960573506572388602e+00
3.240000000000000213e+00,6.990133642141358017e+00
3.250000000000000000e+00,7.000000000000000000e+00
3.260000000000000231e+00,6.990133642141358017e+00
3.270000000000000018e+00,6.960573506572388602e+00
3.280000000000000249e+00,6.911436253643443273e+00
3.290000000000000036e+00,6.842915805643156268e+00
3.300000000000000266e+00,6.755282581475769099e+00
3.310000000000000053e+00,6.648882429441258957e+00
3.320000000000000284e+00,6.524135262330092999e+00
3.330000000000000071e+00,6.381533400219322694e+00
3.339999999999999858e+00,6.221639627510081816e+00
3.350000000000000089e+00,6.045084971874734592e+00
3.359999999999999876e+00,5.852566213878955814e+00
3.370000000000000107e+00,5.644843137107056208e+00
3.379999999999999893e+00,5.422735529643443186e+00
3.390000000000000124e+00,5.187119948743450948e+00
3.399999999999999911e+00,4.938926261462368572e+00
3.410000000000000142e+00,4.679133974894988057e+00
3.419999999999999929e+00,4.408768370508583168e+00
3.430000000000000160e+00,4.128896457825355526e+00
3.439999999999999947e+00,3.840622763423400698e+00
3.450000000000000178e+00,3.545084971874732815e+00
3.459999999999999964e+00,3.243449435824270921e+00
3.470000000000000195e+00,2.936906572928621895e+00
3.479999999999999982e+00,2.626666167821522180e+00
3.490000000000000213e+00,2.313952597646569131e+00
3.500000000000000000e+00,2.000000000000004441e+00
3.510000000000000231e+00,1.686047402353421543e+00
3.520000000000000018e+00,1.373333832178486702e+00
3.530000000000000249e+00,1.063093427071369002e+00
3.540000000000000036e+00,7.565505641757370725e-01
3.550000000000000266e+00,4.549150281252585248e-01
3.560000000000000053e+00,1.593772365766077392e-01
3.570000000000000284e+00,-1.288964578253639637e-01
3.580000000000000071e+00,-4.087683705085756181e-01
3.589999999999999858e+00,-6.791339748949809518e-01
3.600000000000000089e+00,-9.389262614623623548e-01
3.609999999999999876e+00,-1.187119948743443842e+00
3.620000000000000107e+00,-1.422735529643437413e+00
3.629999999999999893e+00,-1.644843137107050879e+00
3.640000000000000124e+00,-1.852566213878950041e+00
3.649999999999999911e+00,-2.045084971874729263e+00
3.660000000000000142e+00,-2.221639627510077375e+00
3.669999999999999929e+00,-2.381533400219318253e+00
3.680000000000000160e+00,-2.524135262330097440e+00
3.689999999999999947e+00,-2.648882429441256292e+00
3.700000000000000178e+00,-2.755282581475766435e+00
3.709999999999999964e+00,-2.842915805643154492e+00
3.720000000000000195e+00,-2.911436253643445049e+00
3.729999999999999982e+00,-2.960573506572387714e+00
3.740000000000000213e+00,-2.990133642141358017e+00
3.750000000000000000e+00,-3.000000000000000000e+00
3.760000000000000231e+00,-2.990133642141358017e+00
3.770000000000000018e+00,-2.960573506572388602e+00
3.780000000000000249e+00,-2.911436253643443273e+00
3.790000000000000036e+00,-2.842915805643156268e+00
3.800000000000000266e+00,-2.755282581475769099e+00
3.810000000000000053e+00,-2.648882429441259845e+00
3.820000000000000284e+00,-2.524135262330092999e+00
3.830000000000000071e+00,-2.381533400219322694e+00
3.839999999999999858e+00,-2.221639627510081816e+00
3.850000000000000089e+00,-2.045084971874734592e+00
3.859999999999999876e+00,-1.852566213878956258e+00
3.870000000000000107e+00,-1.644843137107057096e+00
3.879999999999999893e+00,-1.422735529643444075e+00
3.890000000000000124e+00,-1.187119948743450948e+00
3.899999999999999911e+00,-9.389262614623694603e-01
3.910000000000000142e+00,-6.791339748949889454e-01
3.919999999999999929e+00,-4.087683705085836117e-01
3.930000000000000160e+00,-1.288964578253564142e-01
3.939999999999999947e+00,1.593772365765990795e-01
3.950000000000000178e+00,4.549150281252667405e-01
3.959999999999999964e+00,7.565505641757281907e-01
3.970000000000000195e+00,1.063093427071377217e+00
3.979999999999999982e+00,1.373333832178477376e+00
3.990000000000000213e+00,1.686047402353429980e+00
4.000000000000000000e+00,1.999999999999995115e+00
4.009999999999999787e+00,2.313952597646560250e+00
4.020000000000000462e+00,2.626666167821530173e+00
4.030000000000000249e+00,2.936906572928630332e+00
4.040000000000000036e+00,3.243449435824262039e+00
4.049999999999999822e+00,3.545084971874723934e+00
4.060000000000000497e+00,3.840622763423391817e+00
4.070000000000000284e+00,4.128896457825363520e+00
4.080000000000000071e+00,4.408768370508575174e+00
4.089999999999999858e+00,4.679133974894980952e+00
4.099999999999999645e+00,4.938926261462347256e+00
4.110000000000000320e+00,5.187119948743457165e+00
4.120000000000000107e+00,5.422735529643436969e+00
4.129999999999999893e+00,5.644843137107050879e+00
4.139999999999999680e+00,5.852566213878938939e+00
4.150000000000000355e+00,6.045084971874739921e+00
4.160000000000000142e+00,6.221639627510076487e+00
4.169999999999999929e+00,6.381533400219318253e+00
4.179999999999999716e+00,6.524135262330089446e+00
4.190000000000000391e+00,6.648882429441262509e+00
4.200000000000000178e+00,6.755282581475766435e+00
4.209999999999999964e+00,6.842915805643153604e+00
4.219999999999999751e+00,6.911436253643442384e+00
4.230000000000000426e+00,6.960573506572389491e+00
4.240000000000000213e+00,6.990133642141358017e+00
4.250000000000000000e+00,7.000000000000000000e+00
4.259999999999999787e+00,6.990133642141358905e+00
4.270000000000000462e+00,6.960573506572386826e+00
4.280000000000000249e+00,6.911436253643443273e+00
4.290000000000000036e+00,6.842915805643156268e+00
4.299999999999999822e+00,6.755282581475769099e+00
4.310000000000000497e+00,6.648882429441252739e+00
4.320000000000000284e+00,6.524135262330093887e+00
4.330000000000000071e+00,6.381533400219322694e+00
4.339999999999999858e+00,6.221639627510081816e+00
4.350000000000000533e+00,6.045084971874734592e+00
4.360000000000000320e+00,5.852566213878945156e+00
4.370000000000000107e+00,5.644843137107057984e+00
4.379999999999999893e+00,5.422735529643444963e+00
4.389999999999999680e+00,5.187119948743465159e+00
4.400000000000000355e+00,4.938926261462356138e+00
4.410000000000000142e+00,4.679133974894989834e+00
4.419999999999999929e+00,4.408768370508584056e+00
4.429999999999999716e+00,4.128896457825373290e+00
4.440000000000000391e+00,3.840622763423384711e+00
4.450000000000000178e+00,3.545084971874733704e+00
4.459999999999999964e+00,3.243449435824272253e+00
4.469999999999999751e+00,2.936906572928640990e+00
4.480000000000000426e+00,2.626666167821505304e+00
4.490000000000000213e+00,2.313952597646570464e+00
4.500000000000000000e+00,2.000000000000005329e+00
4.509999999999999787e+00,1.686047402353440416e+00
4.520000000000000462e+00,1.373333832178470049e+00
4.530000000000000249e+00,1.063093427071370112e+00
4.540000000000000036e+00,7.565505641757384048e-01
4.549999999999999822e+00,4.549150281252765105e-01
4.560000000000000497e+00,1.593772365766086274e-01
4.570000000000000284e+00,-1.288964578253630755e-01
4.580000000000000071e+00,-4.087683705085747299e-01
4.589999999999999858e+00,-6.791339748949800637e-01
4.600000000000000533e+00,-9.389262614623756775e-01
4.610000000000000320e+00,-1.187119948743456277e+00
4.620000000000000107e+00,-1.422735529643436525e+00
4.629999999999999893e+00,-1.644843137107049991e+00
4.639999999999999680e+00,-1.852566213878938051e+00
4.650000000000000355e+00,-2.045084971874739033e+00
4.660000000000000142e+00,-2.221639627510075599e+00
4.669999999999999929e+00,-2.381533400219318253e+00
4.679999999999999716e+00,-2.524135262330089446e+00
4.690000000000000391e+00,-2.648882429441262509e+00
4.700000000000000178e+00,-2.755282581475766435e+00
4.709999999999999964e+00,-2.842915805643153604e+00
4.719999999999999751e+00,-2.911436253643441496e+00
4.730000000000000426e+00,-2.960573506572389491e+00
4.740000000000000213e+00,-2.990133642141358017e+00
4.750000000000000000e+00,-3.000000000000000000e+00
4.759999999999999787e+00,-2.990133642141358905e+00
4.770000000000000462e+00,-2.960573506572386826e+00
4.780000000000000249e+00,-2.911436253643443273e+00
4.790000000000000036e+00,-2.842915805643156268e+00
4.799999999999999822e+00,-2.755282581475769987e+00
4.810000000000000497e+00,-2.648882429441253628e+00
4.820000000000000284e+00,-2.524135262330093887e+00
4.830000000000000071e+00,-2.381533400219323582e+00
4.839999999999999858e+00,-2.221639627510082704e+00
4.850000000000000533e+00,-2.045084971874735480e+00
4.860000000000000320e+00,-1.852566213878945600e+00
4.870000000000000107e+00,-1.644843137107058428e+00
4.879999999999999893e+00,-1.422735529643444963e+00
4.889999999999999680e+00,-1.187119948743465159e+00
4.900000000000000355e+00,-9.389262614623561376e-01
4.910000000000000142e+00,-6.791339748949893895e-01
4.919999999999999929e+00,-4.087683705085844998e-01
4.929999999999999716e+00,-1.288964578253737336e-01
4.940000000000000391e+00,1.593772365766146226e-01
4.950000000000000178e+00,4.549150281252654082e-01
4.959999999999999964e+00,7.565505641757270805e-01
4.969999999999999751e+00,1.063093427071358565e+00
4.980000000000000426e+00,1.373333832178493807e+00
4.990000000000000213e+00,1.686047402353428648e+00
5.000000000000000000e+00,1.999999999999993783e+00
5.009999999999999787e+00,2.313952597646558917e+00
5.020000000000000462e+00,2.626666167821529285e+00
5.030000000000000249e+00,2.936906572928629444e+00
5.040000000000000036e+00,3.243449435824261151e+00
5.049999999999999822e+00,3.545084971874723045e+00
5.060000000000000497e+00,3.840622763423390928e+00
5.070000000000000284e+00,4.128896457825362631e+00
5.080000000000000071e+00,4.408768370508574286e+00
5.089999999999999858e+00,4.679133974894979175e+00
5.100000000000000533e+00,4.938926261462375678e+00
5.110000000000000320e+00,5.187119948743442066e+00
5.120000000000000107e+00,5.422735529643449404e+00
5.129999999999999893e+00,5.644843137107049991e+00
5.139999999999999680e+00,5.852566213878926504e+00
5.150000000000000355e+00,6.045084971874748803e+00
5.160000000000000142e+00,6.221639627510075599e+00
5.169999999999999929e+00,6.381533400219309371e+00
5.179999999999999716e+00,6.524135262330096552e+00
5.190000000000000391e+00,6.648882429441261621e+00
5.200000000000000178e+00,6.755282581475766435e+00
5.209999999999999964e+00,6.842915805643158045e+00
5.219999999999999751e+00,6.911436253643441496e+00
5.230000000000000426e+00,6.960573506572389491e+00
5.240000000000000213e+00,6.990133642141357129e+00
5.250000000000000000e+00,7.000000000000000000e+00
5.259999999999999787e+00,6.990133642141358905e+00
5.270000000000000462e+00,6.960573506572389491e+00
5.280000000000000249e+00,6.911436253643440608e+00
5.290000000000000036e+00,6.842915805643157157e+00
5.299999999999999822e+00,6.755282581475775316e+00
5.310000000000000497e+00,6.648882429441259845e+00
5.320000000000000284e+00,6.524135262330094776e+00
5.330000000000000071e+00,6.381533400219323582e+00
5.339999999999999858e+00,6.221639627510072934e+00
5.350000000000000533e+00,6.045084971874724822e+00
5.360000000000000320e+00,5.852566213878946044e+00
5.370000000000000107e+00,5.644843137107070419e+00
5.379999999999999893e+00,5.422735529643444963e+00
5.389999999999999680e+00,5.187119948743466047e+00
5.400000000000000355e+00,4.938926261462371237e+00
5.410000000000000142e+00,4.679133974894974735e+00
5.419999999999999929e+00,4.408768370508585832e+00
5.429999999999999716e+00,4.128896457825390165e+00
5.440000000000000391e+00,3.840622763423369612e+00
5.450000000000000178e+00,3.545084971874735036e+00
5.459999999999999964e+00,3.243449435824290461e+00
5.469999999999999751e+00,2.936906572928624559e+00
5.480000000000000426e+00,2.626666167821506637e+00
5.490000000000000213e+00,2.313952597646571796e+00
5.500000000000000000e+00,2.000000000000024425e+00
5.509999999999999787e+00,1.686047402353441527e+00
5.520000000000000462e+00,1.373333832178471381e+00
5.530000000000000249e+00,1.063093427071388763e+00
5.540000000000000036e+00,7.565505641757221955e-01
5.549999999999999822e+00,4.549150281252778427e-01
5.560000000000000497e+00,1.593772365766099597e-01
5.570000000000000284e+00,-1.288964578253781745e-01
5.580000000000000071e+00,-4.087683705085733976e-01
5.589999999999999858e+00,-6.791339748949640764e-01
5.600000000000000533e+00,-9.389262614623601344e-01
5.610000000000000320e+00,-1.187119948743455389e+00
5.620000000000000107e+00,-1.422735529643436081e+00
5.629999999999999893e+00,-1.644843137107061537e+00
5.639999999999999680e+00,-1.852566213878937162e+00
5.650000000000000355e+00,-2.045084971874738144e+00
5.660000000000000142e+00,-2.221639627510065829e+00
5.669999999999999929e+00,-2.381533400219317365e+00
5.679999999999999716e+00,-2.524135262330088558e+00
5.690000000000000391e+00,-2.648882429441255404e+00
5.700000000000000178e+00,-2.755282581475770876e+00
5.709999999999999964e+00,-2.842915805643153604e+00
5.719999999999999751e+00,-2.911436253643437944e+00
5.730000000000000426e+00,-2.960573506572392155e+00
